what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1334704375370
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1334704398365
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1334704400144
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1334704401863
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1334704413941
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334704419693
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334704483800
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334704495965
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1334704530265
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334704530409
started,bundle,com.google.gdt.eclipse.designer.wizards,2.5.0.r36x201202061331,"com.google.gdt.eclipse.designer.wizards",1334704531377
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334704535078
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1334704675603
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334704774915
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1334704776364
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334704786936
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334704794106
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334704809567
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334704820520
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334704825519
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334704846848
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334704900750
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334765869928
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1334765878563
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools",1334765884444
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334765899573
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334765899671
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334765899717
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334765903733
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334765939161
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334766165201
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1334766166917
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334766206305
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334766233924
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334766234684
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334766235244
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334766242697
activated,view,com.android.ide.eclipse.ddms,16.0.1.v201112150204-238534,"com.android.ide.eclipse.ddms.views.LogCatView",1334766260839
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334766260978
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334766264985
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334766266756
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1334766275965
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334766281242
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334770973583
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334770976323
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334772728821
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334772732085
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334773318551
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334773320180
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334774738501
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1334958321026
started,bundle,org.eclipse.osgi,3.6.2.R36x_v20110210,"org.eclipse.osgi",1334958321027
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1334958321033
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1334958321038
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1334958321041
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1334958321044
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1334958321071
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1334958321089
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1334958321090
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1334958321097
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1334958321101
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1334958321104
started,bundle,org.eclipse.core.resources,3.6.1.R36x_v20110131-1630,"org.eclipse.core.resources",1334958321109
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1334958321111
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1334958321115
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1334958321117
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1334958321119
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1334958321123
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1334958321125
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1334958321127
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1334958321129
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1334958321130
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1334958321133
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1334958321136
started,bundle,org.eclipse.equinox.p2.core,2.0.3.R36x_v20110111,"org.eclipse.equinox.p2.core",1334958321137
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.203.R36x_v20101220,"org.eclipse.equinox.p2.directorywatcher",1334958321139
started,bundle,org.eclipse.equinox.p2.engine,2.0.1.R36x_v20110201,"org.eclipse.equinox.p2.engine",1334958321142
