what,kind,bundleId,bundleVersion,description,time
closed,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1334034347387
closed,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1334034348715
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334034349557
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334034350106
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334034351255
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334034354193
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1334034354246
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334034362382
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334034398183
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1334034399446
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334034405285
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334034511012
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334034514251
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1334034514287
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334034548326
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1334034565999
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1334034584056
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1334034584314
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1334034584411
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334034602169
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334034602376
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334034604766
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1334034605060
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1334034607137
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1334034609981
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1334034636843
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334034650526
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334034684970
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1334034842028
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334034845324
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334034846094
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1334034875908
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334034880235
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334034881404
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1334034882532
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1334034882738
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334034953652
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334035003556
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1334035028991
opened,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1334035029377
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1334035029481
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1334035038337
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1334035043131
activated,perspective,com.android.ide.eclipse.ddms,16.0.1.v201112150204-238534,"com.android.ide.eclipse.ddms.Perspective",1334035050440
activated,perspective,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.JavaPerspective",1334035055661
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1334035073258
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334035078654
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334035119911
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1334035138669
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334035208644
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334035214838
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1334035215633
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1334035220021
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1334035220251
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334035225643
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1334035225688
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334035252533
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334035253369
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334035253907
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1334035256152
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1334035259005
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1334035281380
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1334035298982
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1334035307334
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334035311180
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334035347980
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1334035349085
opened,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1334035349507
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1334035349577
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1334035354935
closed,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1334035354936
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1334035356667
opened,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1334035357168
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1334035357230
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1334035370084
